p,ford,fI,fII
10646329,1566,171,90
10647361,1668,193,85
10647529,1272,126,86
10648201,1680,201,79
10648801,1158,132,61
10648849,1506,169,82
10650049,1386,153,78
10650889,1542,193,64
10652209,1578,172,91
10652881,1932,227,95
10654009,1974,238,91
10654081,1602,187,80
10654249,1692,184,98
10654561,1290,154,61
10654729,1824,229,75
10654921,1362,169,58
10655521,1770,210,85
10655569,1638,183,90
10656241,1620,196,74
10656361,1224,132,72
10658209,918,95,58
10659769,1416,156,80
10660129,2100,252,98
10660561,1524,180,74
10661281,1512,176,76
10661401,1074,133,46
10661449,1626,195,76
10661569,1320,161,59
10662241,2196,273,93
10662649,1812,201,101
10663801,1596,174,92
10664761,1782,207,90
10664809,1326,159,62
10665769,1098,133,50
10666441,2172,233,129
10666609,2232,260,112
10667521,1302,151,66
10668169,1620,187,83
10668289,1512,176,76
10669369,1668,202,76
10669969,1482,157,90
10670809,2298,265,118
10671049,1398,149,84
10671481,1692,204,78
10672201,1182,129,68
10672369,2070,249,96
10672489,1254,134,75
10673401,1710,182,103
10673881,1518,171,82
10674841,1956,239,87
10675681,1584,179,85
10675849,1680,189,91
10675921,1416,147,89
10676401,1722,203,84
10676569,1632,202,70
10677769,1476,168,78
10678609,1542,178,79
10679041,1518,162,91
10680889,1854,227,82
10681441,1176,127,69
10681969,1350,148,77
10682641,1908,237,81
10682809,1848,196,112
10685089,1698,196,87
10685329,1602,175,92
10685641,1536,174,82
10686601,1686,206,75
10687009,1782,205,92
10687489,1914,218,101
10687681,1344,144,80
10688281,1800,208,92
10689841,2178,255,108
10689961,1650,178,97
10691809,1752,206,86
10691881,1350,138,87
10692049,1152,129,63
10692361,1500,178,72
10693201,1410,151,84
10694161,1434,162,77
10694209,1344,145,79
10695049,1458,168,75
10695169,1386,163,68
10696249,1224,141,63
10696681,1740,210,80
10696729,1824,208,96
10696849,1308,164,54
10697521,1446,153,88
10699201,1944,234,90
10699609,1584,178,86
10699921,1530,184,71
10700281,1620,186,84
10701121,1896,208,108
10701961,1260,139,71
10702441,1182,135,62
10702561,1176,133,63
10702609,1464,165,79
10702969,1860,209,101
10703281,1572,178,84
10705129,1854,203,106
10705489,1836,210,96
10706809,1290,157,58
10707769,1734,190,99
10708681,1644,177,97
10709689,1704,195,89
10710001,1158,138,55
10710121,1944,210,114
10710169,1620,171,99
10710361,1320,156,64
10710961,1956,226,100
10711009,1098,126,57
10711369,1434,163,76
10711681,1656,182,94
10712809,1842,193,114
10713361,1722,206,81
10713481,1248,143,65
10714729,1446,172,69
10715161,1398,158,75
10715329,1428,164,74
10715569,2022,247,90
10716169,1440,171,69
10716241,1752,202,90
10716721,1770,190,105
10716889,1848,199,109
10717249,1566,181,80
10717561,2112,237,115
10718401,1560,184,76
10718689,1560,183,77
10718761,1068,114,64
10719601,1476,174,72
10720249,1920,220,100
10721041,1140,137,53
10721089,1224,137,67
10721761,1650,194,81
10721881,1200,125,75
10722769,1632,196,76
10722889,1434,163,76
10722961,1698,205,78
10723441,1236,142,64
10723561,1500,162,88
10724641,1626,161,110
10725409,1590,192,73
10725961,1350,145,80
10726129,1974,218,111
10726249,2190,264,101
10727329,1998,243,90
10727641,1398,170,63
10727809,1422,150,87
10727929,1374,159,70
10728169,1482,160,87
10728481,1260,137,73
10730329,1728,198,90
10731121,1674,196,83
10731529,1668,200,78
10731841,1680,194,86
10732009,1938,256,67
10732369,1620,185,85
10732681,1758,204,89
10732801,1362,145,82
10733209,1782,212,85
10734049,1686,190,91
10735201,1326,151,70
10735489,2022,239,98
10735729,996,108,58
10736161,1512,178,74
10736569,1554,182,77
10737409,1806,204,97
10738561,1800,195,105
10738681,1962,224,103
10738921,1752,204,88
10739569,1068,121,57
10740361,1452,156,86
10741921,1368,149,79
10742881,1914,223,96
10743961,2256,254,122
10744441,1680,188,92
10745641,1212,128,74
10746649,1812,212,90
10747489,1212,140,62
10747801,1218,140,63
10747921,1734,211,78
10748161,1746,198,93
10748809,1932,220,102
10749001,1890,194,121
10749601,1656,198,78
10750009,1536,169,87
10750489,1512,184,68
10751329,1752,212,80
10752121,1818,213,90
10752529,1764,202,92
10752961,1758,201,92
10753201,1674,172,107
10753681,1068,126,52
10754641,1662,189,88
10755361,1584,180,84
10755889,1644,181,93
10756729,1320,131,89
10757161,1518,167,86
10757881,1284,147,67
10758049,1074,128,51
10758169,2148,267,91
10758721,1260,135,75
10760089,1914,196,123
10760569,1692,201,81
10761409,1158,126,67
10761529,1272,138,74
10761601,1740,196,94
10763209,1668,186,92
10763281,1416,150,86
10764049,1674,183,96
10764601,1596,179,87
10764889,1476,160,86
10765129,1146,134,57
10765969,1374,158,71
10766401,1452,169,73
10767121,1140,123,67
10768249,1626,189,82
10769809,1836,233,73
10770649,1902,225,92
10771009,1734,213,76
10771681,1914,229,90
10772329,2166,248,113
10773289,1776,199,97
10774009,1194,132,67
10774129,1854,230,79
10774201,1356,156,70
10774681,1164,130,64
10774849,1896,222,94
10774969,2346,287,104
10775041,1698,205,78
10775881,1314,142,77
10776529,1488,167,81
10776889,1644,201,73
10777321,1194,141,58
10777369,1284,151,63
10777561,1506,168,83
10778161,1320,144,76
10778569,1962,221,106
10779049,1728,205,83
10779169,1476,166,80
10779841,1644,192,82
10779889,1524,153,101
10781761,1446,155,86
10781929,1404,153,81
10782241,1560,179,81
10782529,1650,185,90
10782601,2076,235,111
10783081,1020,119,51
10783921,1530,181,74
10785289,1686,186,95
10788241,1476,170,76
10788649,1680,194,86
10789081,1698,201,82
10789249,1236,132,74
10791169,1254,155,54
10791769,1692,175,107
10791841,1854,218,91
10792489,1980,221,109
10793689,1116,125,61
10794001,1242,155,52
10794529,1470,164,81
10794841,1794,192,107
10794961,1320,158,62
10795201,1614,189,80
10795849,1086,124,57
10796209,1776,213,83
10796641,1356,159,67
10796809,1224,126,78
10796881,2016,221,115
10798321,1644,188,86
10798729,2202,240,127
10799161,1506,194,57
10799209,1770,213,82
10800241,1374,154,75
10800841,1632,205,67
10801009,2118,246,107
10801249,1620,181,89
10801561,1062,122,55
10802401,1464,161,83
10802521,1890,212,103
10802929,1440,167,73
10803601,1386,165,66
10804081,1482,172,75
10804249,1368,151,77
10805089,1296,135,81
10805209,1362,153,74
10806721,1794,196,103
10806769,1542,179,78
10807129,1326,150,71
10807609,1752,207,85
10807729,900,108,42
10808569,1842,226,81
10809961,1698,175,108
10810321,1356,151,75
10810489,1770,203,92
10811089,1404,167,67
10811161,1446,159,82
10811761,1284,134,80
10812481,1722,189,98
10813681,1662,196,81
10814281,1458,167,76
10814449,2016,228,108
10814521,1278,142,71
10815529,1638,182,91
10816129,1284,133,81
10816849,1146,126,65
10817041,1272,145,67
10817689,1482,174,73
10817881,1752,197,95
10818361,1272,155,57
10818481,1974,216,113
10818529,1554,175,84
10819201,1866,209,102
10819321,1698,199,84
10819489,1710,200,85
10820401,1614,187,82
10820569,1470,167,78
10820881,1428,170,68
10821001,1410,157,78
10821049,1692,190,92
10821409,1482,158,89
10822561,1380,142,88
10823569,1380,150,80
10824409,1974,231,98
10824769,1800,200,100
10825081,1356,146,80
10826209,1044,104,70
10826281,1506,164,87
10826449,1806,194,107
10827049,1644,197,77
10827721,1368,150,78
10830289,1800,209,91
10830409,1920,218,102
10831081,1428,162,76
10831489,1764,193,101
10831969,1428,164,74
10832089,1608,180,88
10832161,2040,213,127
10833769,1386,173,58
10834489,2028,215,123
10834849,1308,138,80
10835329,1632,186,86
10835449,1464,165,79
10837129,1536,178,78
10838041,1464,170,74
10838689,1206,138,63
10839889,1674,190,89
10840201,1110,121,64
10840321,1734,194,95
10840369,1422,158,79
10840561,1752,188,104
10841329,1818,215,88
10841401,1308,140,78
10841569,1800,208,92
10842001,1122,133,54
10842049,1602,191,76
10842241,1584,198,66
10842721,1656,200,76
10843681,1512,168,84
10844401,1794,195,104
10845529,1956,212,114
10846081,1248,144,64
10846441,1254,138,71
10846921,1692,195,87
10848049,1398,153,80
10848769,1458,162,81
10848889,1866,217,94
10848961,1704,201,83
10849801,1842,200,107
10850401,1482,156,91
10850809,1542,173,84
10851241,1698,193,90
10851289,1308,160,58
10851409,2148,260,98
10852321,2118,231,122
10852489,2700,336,114
10852921,1224,141,63
10853641,1722,214,73
10853761,1452,178,64
10853809,1710,186,99
10854001,1416,168,68
10854169,1464,175,69
10854601,1722,209,78
10854769,1800,215,85
10855489,1662,195,82
10855681,1632,183,89
10855849,1560,173,87
10857001,1386,145,86
10857289,1182,134,63
10857361,1278,145,68
10858129,1392,157,75
10858849,1554,172,87
10859041,1614,194,75
10859689,1050,123,52
10859881,2190,248,117
10860481,1284,145,69
10860649,1824,218,86
10861489,1800,204,96
10861729,1608,165,103
10862041,1692,198,84
10862161,1986,228,103
10863001,1620,182,88
10863169,1392,166,66
10863409,1770,204,91
10863841,1764,194,100
10864729,1548,186,72
10865761,1056,114,62
10866409,1140,137,53
10866769,1236,135,71
10867921,1338,159,64
10868089,1626,187,84
10868761,1500,167,83
10869289,1464,175,69
10869769,1272,160,52
10869889,2076,229,117
10870129,1632,192,80
10870441,1764,208,86
10870729,1692,209,73
10872241,1308,147,71
10872409,1590,185,80
10872481,1602,182,85
10872649,2046,241,100
10873129,2058,227,116
10873801,1884,210,104
10874761,1716,198,88
10875169,2526,284,137
10875769,1398,167,66
10876441,1470,149,96
10878169,1416,157,79
10878289,2220,252,118
10878529,1278,146,67
10878961,1344,147,77
10880209,1956,223,103
10880689,1266,142,69
10882489,1362,152,75
10882561,2004,227,107
10883569,1770,207,88
10883881,1710,190,95
10884001,2202,270,97
10884241,1368,162,66
10884409,1716,199,87
10886401,1086,126,55
10887241,1446,168,73
10888081,1542,163,94
10888201,1326,153,68
10888609,1716,207,79
10888921,1356,167,59
10889089,1986,218,113
10889929,1716,202,84
10890049,1086,124,57
10890289,1416,160,76
10890769,1968,224,104
10891729,1452,156,86
10892281,1896,218,98
10892449,1794,200,99
10892569,1818,202,101
10893409,1758,194,99
10894321,1332,155,67
10894921,1866,232,79
10895089,2310,270,115
10895809,1944,220,104
10896001,1254,131,78
10896649,1416,166,70
10897321,1398,173,60
10897441,1560,172,88
10897681,1524,186,68
10898449,1368,148,80
10899001,1416,166,70
10899121,1170,127,68
10899169,1890,210,105
10899529,1746,225,66
10899961,1950,222,103
10900369,2040,245,95
10900849,1764,210,84
10901809,1590,181,84
10901881,1602,168,99
10902361,1608,192,76
10902481,2028,244,94
10902721,2004,237,97
10903369,1458,164,79
10903489,990,116,49
10903561,2148,250,108
10903729,1434,168,71
10905049,1446,151,90
10905241,1416,150,86
10905409,1590,183,82
10905889,1500,178,72
10906249,1734,194,95
10906849,2286,263,118
10906921,1602,181,86
10907089,1458,166,77
10907401,2034,242,97
10907569,1848,225,83
10908409,1668,190,88
10908529,1962,252,75
10908769,1554,181,78
10909081,1698,191,92
10909369,1356,154,72
10909441,2604,277,157
10910761,1302,135,82
10910881,1056,125,51
10911601,1644,184,90
10911889,1908,213,105
10911961,1452,169,73
10914961,1368,147,81
10915321,1536,172,84
10916161,1482,170,77
10916641,1350,156,69
10916761,1524,175,79
10916809,1566,188,73
10917169,1710,185,100
10917481,1410,159,76
10917649,1560,175,85
10917769,2034,231,108
10918321,1770,203,92
10918681,1542,174,83
10918849,1656,186,90
10920361,1356,171,55
10920529,1296,143,73
10921969,1446,157,84
10922521,1914,232,87
10922689,1434,154,85
10923361,1842,226,81
10924321,1578,191,72
10925329,1962,232,95
10925881,1614,188,81
10926001,1638,190,83
10926169,1746,210,81
10926241,1788,207,91
10927009,1242,153,54
10927561,1728,192,96
10927849,1926,227,94
10928521,1500,176,74
10928689,1710,186,99
10928761,2130,232,123
10929601,1290,149,66
10930081,2142,245,112
10930369,1476,171,75
10931449,1506,175,76
10931929,1908,223,95
10932289,1974,223,106
10932601,1404,148,86
10932721,2286,258,123
10933729,1734,202,87
10933801,1902,201,116
10933969,1866,219,92
10934641,1404,163,71
10935961,1770,196,99
10936129,2088,244,104
10936489,1398,160,73
10936969,1554,176,83
10937161,1356,154,72
10938649,1518,171,82
10939009,1302,136,81
10939849,1812,211,91
10940329,1200,120,80
10940689,1452,177,65
10941001,1506,159,92
10941121,1116,125,61
10941289,1950,226,99
10941361,1608,178,90
10941841,1536,172,84
10942201,1650,193,82
10943641,1458,169,74
10943689,1668,195,83
10944529,1878,212,101
10944649,1440,165,75
10945369,1974,236,93
10945489,1440,163,77
10946041,1782,198,99
10947049,1248,148,60
10947841,1554,167,92
10947889,1632,196,76
10949089,1908,215,103
10949401,1218,137,66
10949569,1608,196,72
10949761,1284,137,77
10949929,1500,159,91
10950361,1878,212,101
10950529,2040,235,105
10950769,1506,183,68
10951249,1404,152,82
10951609,1884,204,110
10952281,2250,264,111
10952881,1362,158,69
10953289,1710,188,97
10953721,1692,202,80
10953769,1782,211,86
10953889,1314,147,72
10955449,1950,222,103
10955809,2046,223,118
10956289,1470,175,70
10957249,1422,175,62
10957801,1266,147,64
10958329,2214,251,118
10958641,1410,151,84
10958809,1410,156,79
10959649,1584,192,72
10959769,1848,201,107
10960009,1428,167,71
10960441,2052,237,105
10960681,1446,160,81
10960849,1866,214,97
10961161,1770,200,95
10961281,1428,153,85
10961521,1746,199,92
10962529,1962,229,98
10962961,1254,145,64
10963201,1812,212,90
10963369,1734,180,109
10964641,1368,150,78
10964809,1704,207,77
10965049,1332,158,64
10965481,1596,193,73
10966201,1146,145,46
10966489,2052,231,111
10967041,1392,157,75
10967401,1086,127,54
10968049,1248,139,69
10968241,2028,216,122
10968889,1494,158,91
10969561,1548,181,77
10969681,2154,240,119
10969921,1170,130,65
10970569,1272,150,62
10970761,1470,171,74
10970929,2760,334,126
10971601,1476,166,80
10972201,2304,277,107
10973881,1794,207,92
10974121,1608,190,78
10974721,1848,210,98
10975561,1500,172,78
10975609,1614,194,75
10975729,2148,255,103
10975801,1806,210,91
10976569,1890,223,92
10977289,1764,208,86
10977961,1812,214,88
10978129,1884,224,90
10978321,1896,213,103
10978921,1884,210,104
10978969,1440,155,85
10981681,1368,160,68
10981849,1680,189,91
10982281,1878,210,103
10983169,1710,188,97
10983529,1722,203,84
10984849,2166,251,110
10984969,2160,241,119
10985209,1626,184,87
10985641,1596,183,83
10986049,1998,216,117
10986721,1332,152,70
10986889,1422,156,81
10988161,1830,214,91
10988209,1356,160,66
10988401,1338,155,68
10988569,2130,244,111
10989001,1830,210,95
10989241,1488,177,71
10989409,1758,203,90
10989889,1038,108,65
10990081,1500,155,95
10990249,1446,158,83
10990561,1116,134,52
10991089,1734,205,84
10991569,1554,173,86
10992361,1548,179,79
10992529,1662,181,96
10992601,1998,234,99
10994041,1602,182,85
10994209,2256,289,87
10994281,1296,155,61
10994449,1722,188,99
10994881,2274,258,121
10995121,1566,179,82
10995289,2346,256,135
10995601,1800,207,93
10995961,1674,200,79
10996129,1236,141,65
10996441,1074,112,67
10996729,1560,177,83
10996969,1554,176,83
10997449,1734,197,92
10998289,1506,171,80
10998409,2106,245,106
10999321,1710,180,105
10999489,1998,226,107
11000089,1206,128,73
11000761,2196,250,116
11000809,1614,175,94
11000929,1302,139,78
11001169,1470,176,69
11001649,1968,227,101
11001769,1428,152,86
11001841,1686,194,87
11002681,1548,163,95
11003329,1278,148,65
11004289,1560,174,86
11004841,1392,160,72
11005369,1818,210,93
11006521,1332,160,62
11007481,1296,144,72
11007649,1314,140,79
11008489,2142,254,103
11009041,1860,199,111
11009881,1164,135,59
11010409,1482,159,88
11010841,1410,168,67
11011081,1560,157,103
11011921,2304,251,133
11012401,1128,126,62
11013529,2274,293,86
11013601,1260,141,69
11014369,1938,236,87
11014441,1746,209,82
11014921,1206,134,67
11015449,1482,171,76
11016601,1608,179,89
11016769,1506,175,76
11017441,1428,157,81
11017609,2076,244,102
11017801,1422,167,70
11018281,1518,172,81
11018809,1614,177,92
11019121,1302,163,54
11019241,1818,214,89
11020081,1638,192,81
11020129,1572,174,88
11020249,1302,140,77
11020921,1428,167,71
11021809,1986,235,96
11021929,1374,159,70
11022169,1800,199,101
11022841,1458,163,80
11023009,2094,239,110
11025121,1656,178,98
11025169,1338,155,68
11025361,1434,179,60
11026369,1686,195,86
11026969,1710,201,84
11027881,1458,149,94
11028049,1608,179,89
11028481,1464,152,92
11028649,1542,180,77
11029321,1740,202,88
11029561,1290,158,57
11029729,1662,179,98
11030209,1482,169,78
11030401,2034,232,107
11030881,1290,144,71
11031169,1752,210,82
11032081,1698,201,82
11032849,996,104,62
11033521,1758,210,83
11034409,1284,135,79
11035081,1884,211,103
11035201,1218,134,69
11035249,1380,160,70
11036761,1704,196,88
11037121,1956,212,114
11037289,2220,255,115
11037601,1296,146,70
11038609,1554,169,90
11038801,1542,171,86
11038969,2160,249,111
11039449,1848,223,85
11039641,1902,223,94
11040241,1416,153,83
11040481,1464,165,79
11041249,1782,200,97
11041321,1608,177,91
11043001,1590,182,83
11043481,1260,137,73
11044009,1998,231,102
11044321,1506,172,79
11044489,1020,106,64
11044609,1092,120,62
11045161,1662,188,89
11045521,1470,161,84
11046001,1530,180,75
11046121,1770,189,106
11046289,1686,204,77
11047369,1320,160,60
11047849,1974,222,107
11048041,1422,159,78
11048209,1962,221,106
11048689,1542,171,86
11049481,1572,173,89
11049529,1686,191,90
11050201,2094,241,108
11050489,1512,169,83
11050729,1692,185,97
11051329,1626,186,85
11051881,1668,198,80
11052169,2100,261,89
11052241,2196,249,117
11052409,1242,141,66
11052721,1242,145,62
11052841,1656,197,79
11053249,1524,170,84
11053561,1548,169,89
11054401,1236,150,56
11054689,2292,257,125
11054761,1674,207,72
11055529,1140,148,42
11056249,1620,199,71
11057041,1698,195,88
11057209,1170,129,66
11057281,1224,142,62
11057929,1284,155,59
11058601,1776,197,99
11058961,1386,171,60
11059441,1464,161,83
11060809,1914,219,100
11061241,1518,172,81
11061289,1806,205,96
11062969,1668,177,101
11063089,1668,176,102
11063929,1938,227,96
11064601,1308,153,65
11065009,1662,206,71
11065441,1746,202,89
11066281,1956,219,107
11066329,1524,152,102
11068009,2028,235,103
11068201,1014,115,54
11068969,1878,214,99
11069041,1170,141,54
11069881,1110,118,67
11070361,1590,179,86
11070649,1608,200,68
11071321,1284,151,63
11072209,1344,151,73
11073241,1674,190,89
11073889,1620,178,92
11074009,1518,176,77
11074081,1854,198,111
11074561,1320,151,69
11075521,1512,165,87
11076361,2034,238,101
11076529,1500,169,81
11077201,1698,188,95
11077249,1458,167,76
11077441,1944,226,98
11077921,1722,195,92
11078761,1494,169,80
11078929,1074,128,51
11080129,1686,198,83
11080561,2154,252,107
11080969,1260,149,61
11081281,1368,153,75
11081449,1590,187,78
11081641,1794,197,102
11082121,1872,216,96
11082289,1644,195,79
11082961,1704,201,83
11083801,1326,166,55
11084089,1512,164,88
11084929,1866,215,96
11085001,1494,158,91
11085769,2106,240,111
11086609,1710,179,106
11086681,1818,214,89
11086849,1506,167,84
11088529,1998,231,102
11088841,948,114,44
11089009,1896,222,94
11089681,1464,176,68
11090809,1662,196,81
11090881,1332,158,64
11091049,2652,290,152
11091481,1842,204,103
11091529,1440,154,86
11091889,1884,198,116
11092201,1596,183,83
11093041,1956,237,89
11093209,1728,200,88
11093569,1296,149,67
11093881,1896,218,98
11095681,1020,113,57
11096401,1500,180,70
11096521,1812,213,89
11096689,1734,200,89
11097409,1728,211,77
11097769,1098,136,47
11098201,1824,201,103
11098369,2004,229,105
11099281,1488,179,69
11099449,1512,170,82
